batch_no,created_date,customer,due_date,file_name,file_stem,import_line_description,import_requires_job_sheet,item,item_code,job_sheet_id,line_index,match_reasons,match_score,match_status,myob_item_number,notes,order_code,order_id,order_item_id,print_type,roll_type,sheet_name,total_kgs,total_mts,total_rolls
943930,2022-08-16,RAW SUNSHINE COAST,2022-09-06,PBR9751250100.xlsx,PBR9751250100,PBR9751250100 - L/D NATURAL POLY BAG ON ROLL 975MM X 1250MM X 100UM 110 BAGS PER ROLL $/ROLL (UOM = ROLL),True,PBR9751250100,Batch No,ceec4c1e-3014-4357-bdec-dbbb189a9c6b,0,"customer_exact,item_matches_description_prefix,qty_rolls_close_5pct,line_requires_job_sheet",183.0,matched,,MUST HAVE GOOD STRONG SEALS - NO LEAKS. NO CUTS IN ROLLS. TOLLERANCE IS NOT UNDER WIDTH -,943930,68cf1514-85a2-4e45-b49b-5146e0bd74cb,0c7e40e1-338f-4fbd-a570-0e3a1d60e01a,None,,Sheet1,268.12500000000006,1485.0,10.0
943857,2022-09-13,PHRESH OYSTERS,,S35050030WHP - PHRESH OYSTERS.xlsx,S35050030WHP - PHRESH OYSTERS,"S35050030WHP - PHRESH OYSTERS - L/D WHITE SHEET PRINTED ""PHRESH OYSTERS"" BLACK 1C/1S 350MM X 500MM X 30UM 2000/CTN $/CTN (UOM = CTN)",True,S35050030WHP,Batch No,28e158ff-09ca-498b-a4af-7d62e79df870,1,"item_matches_description_prefix,qty_rolls_close_1pct,line_requires_job_sheet",158.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,946562-02,baa1488f-6846-4d3f-848b-0036f9deb871,ceae5270-e4db-4d61-9a39-81f5490d5279,Registered Print,,Sheet1,126.38888888888889,5400.0,5.0
945290,2023-03-13,AZAPAK,2020-10-14,SR6001800100WH  - AZAPAK.xlsx,SR6001800100WH  - AZAPAK,SR6001800100WH - L/D WHITE PERFORATED SHEET ON ROLL 600MM X 1800MM X 100UM 200/ROLL $/ROLL (UOM = ROLL),True,SR6001800100WH,Batch No,0302336d-9a00-497b-895e-556a9bdbadfd,0,"customer_exact,item_matches_description_prefix,line_requires_job_sheet",173.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,945290,c4cdabfb-1185-4560-a79c-0e08655933d7,d292d01f-9033-4e14-90f2-b6387748b0c2,None,,Sheet1,260.0,1944.0000000000002,5.0
941902,2025-06-03,DARRA BAKE HOUSE,2021-12-10,SR65065025BT - CRATE LINER.xlsx,SR65065025BT - CRATE LINER,SR65065025BT - L/D BLUE TINT POLY SHEET (FOOD GRADE CRATE LINER) 650MM X 650MM X 25UM 1000/ROLL $/ROLL (UOM = ROLL),True,SR65065025BT,CRATE LINER,07ba54b9-b91b-4168-9a80-840a2a7c26a8,0,"customer_partial,item_matches_description_prefix,item_code_found_in_description,line_requires_job_sheet",188.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,948998,ac41af28-77fe-4217-bfcc-358c5da4c8ea,df30d277-e1ec-4d6f-8693-429345daead7,None,,Sheet1,457.7083333333333,10530.0,30.0
943045,2022-04-11,AMERRO ENGINEERING,,T100150P-AMERRO.xlsx,T100150P-AMERRO,"T100150P (10KG) - L/D NATURAL POLY TUBE PRINTED ""AMERRO ENGINEERING"" 100MM X 150UM;10KG/ROLL;$/KG (UOM = kg)",True,T100150P,10KG,af49a9a8-e785-492e-ad03-922f0166eb26,0,"customer_exact,item_matches_description_prefix,item_code_matches_description_second_token,line_requires_job_sheet",283.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,943484,d0e447b9-c29e-4ebc-a8df-8c84a4bc920b,575b8699-926f-4f17-9919-85eb9737ee10,Registered Print,Tube,Sheet1,50.0,1800.0,5.0
942503,2022-02-09,PRO-PAC,,T105180SHRINK - 15KG.xlsx,T105180SHRINK - 15KG,T105180SH - L/D NATURAL VIRGIN SHRINK TUBING 105MM X 429MM X 180UM $/ROLL 15KG/ROLL (UOM = ROLL),True,T105180,15KG,70d24d2b-0368-4f5d-8ce0-7d8d5ad57812,0,"customer_partial,item_matches_description_prefix,item_code_matches_description_token,qty_rolls_close_1pct,line_requires_job_sheet",238.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,946916,3a9ccb9e-e15b-4dd0-8133-e2e004f29195,58f8007a-a59c-4ccf-a1f4-cc78c098f553,None,Tube,Sheet1,75.0,2142.8571428571427,5.0
938799,2020-10-28,A1 HARLEQUIN BLINDS,2020-11-26,T12550 - 10KG.xlsx,T12550 - 10KG,T10050(10kg) - L/D NATURAL POLYTUBE 100MM X 1080M  X 50UM ; 10kg/ROLL;  $PER kilogram (UOM = kg)   - (Customer Part # .),True,T12550,10KG,6bfd9e3a-3850-4a57-b4a2-214a40b03009,0,"customer_partial,item_code_matches_description_second_token,line_requires_job_sheet",138.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,944202,fc0f9270-408c-4c2b-89a5-13150fec18c4,69318d44-1c01-48b4-9f82-67a3b4a996fd,None,Tube,Sheet1,50.0,4320.0,5.0
948307,2024-10-31,BEEHIVE VINYL,2024-08-22,T1500150-25KG.xlsx,T1500150-25KG,T1500150(25KG) - LD NATURAL POLY TUBE 1500MM X 60M X 150UM ; 25KG PER ROLL ; $/ROLL (UOM = ROLL),True,T1500150,25KG,41852814-b212-4233-a07b-810e3b887a40,0,"customer_partial,item_matches_description_prefix,item_code_matches_description_second_token,qty_rolls_close_1pct,line_requires_job_sheet",288.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,948307,4e75ca31-923a-4d3e-891f-5f68b8268cd3,2c33abdf-e8bf-493e-be58-1de9ea772da0,None,Tube,Sheet1,250.0,600.0,10.0
938870,2020-11-11,DAYWALK,2020-12-03,T200150 - 12-T20015015.xlsx,T200150 - 12-T20015015,"T200150PUVCI - 12-TUC200/150/10 - L/D NATURAL POLY TUBE PRINTED ORANGE ""DAYWALK"" 8%UV 5%CI 200MM X 150UM X 180MTS 10KG/ROLL $/ROLL (UOM = ROLL)",True,T200150,15KG,070d42d8-6e38-46c2-8d3a-5254bb9509b9,0,"customer_exact,item_matches_description_prefix,qty_rolls_close_1pct,line_requires_job_sheet",193.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,946606,edcfca21-7a34-4479-b892-f9492a26ead5,1dede10b-c880-4b08-8945-ac50060588ce,None,Tube,Sheet1,180.0,3240.0,12.0
951479,2026-03-04,ABL,2026-03-25,T200200P - 20KG - PTE HYDRAULICS.xlsx,T200200P - 20KG - PTE HYDRAULICS,T370100(20kg) - L/D NATURAL TUBE 370 X 284MTS X 100UM 20kg/ROLL; $/kg (UOM = kg),True,T200200PFALSE,20KG,8c8ae621-3234-4373-b62b-825ea4de06fe,2,"customer_partial,item_code_matches_description_second_token,line_requires_job_sheet",138.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,945627,ae525146-95ac-4441-b1ee-2aac380b1e3d,5e5554f6-d663-4dee-8746-e7a086552254,Registered Print,Tube,Sheet1,600.0,8100.0,30.0
947681,2024-10-10,PACPLUS,2024-05-07,T20050 -10KG.xlsx,T20050 -10KG,T20050 (10KG) - LD NATURAL POLY TUBE 200MM X 50UM 10KG/ROLL $/KG (UOM = kg)   - (Customer Part # .),True,T20050,10KG,32344bf7-6ed4-4474-8f2e-b33e4cbcea40,1,"customer_exact,item_matches_description_prefix,item_code_matches_description_second_token,line_requires_job_sheet",283.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,947681,099b44e0-d14d-44fa-bfd3-e0e7d313aeb1,6ac8f7e2-53fd-46b2-84de-ed0c43170359,None,Tube,Sheet1,50.0,2700.0,5.0
937296,2020-07-24,TUFFTEX,2020-08-21,T20050P - TUFFTEX.xlsx,T20050P - TUFFTEX,T20050P - TUFFTEX - LD NATURAL POLY TUBE 200MM X 50M X 50UM 1KG/ROLL $/ROLLLD NATURAL POLY TUBE PRINTED ORANGE TUFFTEX 200MM X 50M X 50UM 1KG/ROLL $/ROLL (UOM = ea),True,T20050P,16KG,befb88d2-71e8-4351-a82e-d68ddafcb258,0,"customer_exact,item_matches_description_prefix,line_requires_job_sheet",173.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,949698,3bd29181-1725-483c-bdc8-f25decd1500a,b2d6a093-fdd2-4804-b62c-1eb7b9b1a255,Random Print,Tube,Sheet1,93.6,5054.4,6.0
942503,2022-02-09,PRO-PAC PACKAGING,,T250180 - 15KG.xlsx,T250180 - 15KG,T250180SH - L/D NATURAL SHRINK TUBE 250MM X 180MTS X 180UM 15KG PER ROLL $/ROLL (UOM = ROLL)   - (Customer Part # 284-417),True,T250180,15KG,d8e4b093-e304-41f4-b003-2bb394d16011,3,"item_matches_description_prefix,item_code_matches_description_token,line_requires_job_sheet",198.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,946916,3a9ccb9e-e15b-4dd0-8133-e2e004f29195,40e47f0f-9fd1-439c-a207-255208d1a577,None,Tube,Sheet1,135.0,1620.0,9.0
939374,2021-01-20,ANGEL AT HEART,,T25075 - 10KG.xlsx,T25075 - 10KG,T25075 - 10KG - LD NATURAL POLY TUBE 250MM X 75UM 10KG/ROLL $/KG (UOM = kg),True,T25075,10KG,2dc5c6e0-05fb-408d-b106-ddcd8db063c2,0,"customer_exact,item_matches_description_prefix,item_code_matches_description_second_token,line_requires_job_sheet",283.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,943554,a26838f8-58b5-4fda-94a8-f1d11abbc8f4,d62a760c-a62c-459b-8aeb-59ffdba4822b,None,Tube,Sheet1,50.0,1440.0,5.0
951462/951473/951510,2026-03-20,SEDL,2026-04-02,T30050 - 10KG.xlsx,T30050 - 10KG,T30050-10kg - LD NATURAL POLY TUBE 300MM X 360M X 50UM ; 10kg/ROLL ; $/KG (UOM = kg),True,T30050,10KG,b0308ba7-30bb-451d-acd7-f6e826d2e731,0,"customer_partial,item_matches_description_prefix,item_code_matches_description_second_token,qty_rolls_close_1pct,line_requires_job_sheet",288.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,951510,e546cf58-5c74-4675-b18c-6426f10e1446,c2fd4708-a8b2-4dc4-a79a-e63362dafa5f,None,Tube,Sheet1,100.0,3600.0,10.0
951473,2026-02-13,SEDL,,T30050 - 20KG.xlsx,T30050 - 20KG,"T30050 -20KG - L/D NATURAL POLY TUBE, 300MM X 720M X 50UM, 20KG/ROLL, $/KG (UOM = kg)",True,T30050,20KG,8605d713-1348-4b1b-ba4b-238c457a1496,1,"item_matches_description_prefix,item_code_matches_description_second_token,line_requires_job_sheet",248.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,946669,a27e9d84-abfa-4b5d-9125-329d724e5b69,6582f518-6cdc-4d56-a82e-0a9eed097b16,None,Tube,Sheet1,140.0,5040.0,7.0
938662,2024-07-08,MCX TRADING,2020-11-15,T30075Y - 15KG.xlsx,T30075Y - 15KG,T30075Y - L/D YELLOW POLY TUBE 300MM X 360MTS X 75UM 15KG/ROLL $/ROLL (UOM = ROLL),True,T30075Y,15KG,33981be7-f46f-4d45-82d5-3f4aea9a5d1a,0,"customer_exact,item_matches_description_prefix,item_code_matches_description_token,qty_rolls_close_1pct,line_requires_job_sheet",253.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,947970,49bf1961-abb1-45d0-b764-9c537708fe7f,8d27fec3-0d1a-488a-99ff-3236cc05f279,None,Tube,Sheet1,60.0,1440.0,4.0
950604,2026-02-13,EXECUTIVE DISTRIBUTORS,,T310150 - 20KG.xlsx,T310150 - 20KG,T310150 - LD CLEAR POLY TUBE 310MM X 290 M X 150UM 25KG ROLL:/ROLL (UOM = ROLL),True,T310150,25KG,546f552c-1abc-4f3c-87e0-27911d9071cc,1,"customer_exact,item_matches_description_prefix,item_code_matches_description_token,qty_rolls_close_1pct,line_requires_job_sheet",253.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,950604,2c018c46-c7ea-429c-a480-ddbd41349190,b71ae847-0eaa-47f1-a21a-fe98dd655997,None,Tube,Sheet1,125.0,1451.6129032258068,5.0
938650,2020-10-15,GRACE RECORDS,2020-11-05,T31050BK.xlsx,T31050BK,"T18580PV(10kg) - LD NATURAL POLYTUBE VENTED & PRINTED ""KILARGO"" 185MM X 80UM  10kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # layflat large)",True,T31050BK,10KG,90c0a963-b21c-4af3-9b12-6b53cab6adaa,0,"item_code_matches_description_second_token,qty_rolls_close_1pct,line_requires_job_sheet",138.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,946911,5d7feb39-ba83-4b20-a68e-5410faeb0852,c9c6f94b-e6df-4e4e-85de-2a7f847c8c87,None,Tube,Sheet1,150.0,5225.806451612903,15.0
944931,2023-01-12,KENNARDS HIRE,2023-02-02,T330100-25KG.xlsx,T330100-25KG,T330100 - 25KG - L/D NATURAL POLY TUBE 330MM X 409M X 100UM 25KG/ROLL $/ROLL (UOM = ROLL),True,T330100,25KG,d7877423-2733-49f4-96f5-fac1ab6926bf,0,"customer_partial,item_matches_description_prefix,item_code_matches_description_second_token,qty_rolls_close_1pct,line_requires_job_sheet",288.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,944931,96182bba-a226-44a8-82b4-751296c3d4b6,ab0be7c9-c069-4f38-9ca8-3a8fc88675c5,None,Tube,Sheet1,50.0,818.1818181818182,2.0
939917,2024-07-08,TRIPLE M,,T350150WHP - 25KG - QLD GASKET.xlsx,T350150WHP - 25KG - QLD GASKET,S40075- 25KG (2PBPSC) - L/D NATURAL POLY SHEET 400MM X 902MTRS X 75UM ;  25KG/ROLL $/ROLL (TRIPLE M CODE: 2PBPSC) (UOM = ROLL)   - (Customer Part # 2PBPSC),True,T350150PWH,25KG,e7ef1925-c097-432f-8450-c39b6eb5b535,0,"customer_partial,item_code_matches_description_second_token,qty_rolls_close_1pct,line_requires_job_sheet",158.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,949012-03,05edd1d7-c56d-43a9-b6e8-196b396352e0,52a8d3b6-58fd-4df3-a2e3-7a3e2f6e91e2,Random Print,Tube,Sheet1,50.0,514.2857142857143,2.0
944107,2022-09-29,MAKMAX,,T400150 - 25KG.xlsx,T400150 - 25KG,T400150 - 25KG - LD NATURAL POLY TUBE 400MM X 225MTS X 150UM; 25KG/ROLL;$/KG (UOM = kg),True,T400150,25KG,08068699-5b4f-4d45-b277-112153c9f8c0,1,"customer_partial,item_matches_description_prefix,item_code_matches_description_second_token,line_requires_job_sheet",268.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,944107,7eca637a-99e2-4f03-9950-52e018114433,f6f75c10-4f6f-4bde-a1de-88bc8d4322bb,None,Tube,Sheet1,100.0,900.0,4.0
947650,2024-08-07,SEDL,2024-04-29,T400200P - 20KG - PTE HYDRAULICS.xlsx,T400200P - 20KG - PTE HYDRAULICS,T400200 - 20KG - LD CLEAR POLY TUBE 400MM X 200UM ; 20KG/ROLL ; $/ROLL (UOM = ROLL),True,T400200FALSE,20KG,b4c92ff8-e71f-40b5-aef4-e4c2c5dca3a0,0,"customer_partial,item_code_matches_description_second_token,qty_rolls_close_1pct,line_requires_job_sheet",158.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,947650,c13845a9-d5b7-460d-a988-47631888cbc3,c2fd5fcf-b2e4-4a63-9f43-32e3c5d046ca,None,Tube,Sheet1,100.0,675.0,5.0
938650,2020-10-15,GRACE RECORDS,2020-11-05,T42050BK.xlsx,T42050BK,T300120-15kg - L/D NATURAL POLY TUBE 300 X 120UM 226M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # TUBE),True,T42050BK,15KG,3bd42528-983a-40ed-a47f-ccbfb12d2918,0,"item_code_matches_description_second_token,qty_rolls_close_1pct,line_requires_job_sheet",138.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,945191-02,84cbb8d3-9345-486a-89fe-07a246cef0d2,ab1235b2-c925-40d4-8257-2377633aee29,None,Tube,Sheet1,150.0,3857.1428571428573,10.0
30/04/20 SAMPLE,2020-04-30,SIMX,,T42575BKFL - 10KG.xlsx,T42575BKFL - 10KG,"T18580PV(10kg) - LD NATURAL POLYTUBE VENTED & PRINTED ""KILARGO"" 185MM X 80UM  10kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # layflat large)",True,T42575BKFL,10KG,3c9a9cfb-710a-44d7-b8ca-f94463ec2f5d,1,"item_code_matches_description_second_token,qty_rolls_close_1pct,line_requires_job_sheet",138.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,947049-02,232d9d66-7d77-40a6-ab93-0da1e6304e44,243e4162-1a5e-45c4-ac56-7505a20023da,None,Tube,Sheet1,10.0,169.41176470588235,1.0
942761,2024-08-26,MACKAY CLEANING,2022-04-06,T450150 - 25KG.xlsx,T450150 - 25KG,T310150 - LD CLEAR POLY TUBE 310MM X 290 M X 150UM 25KG ROLL:/ROLL (UOM = ROLL),True,T310150,25KG,546f552c-1abc-4f3c-87e0-27911d9071cc,1,"item_matches_description_prefix,item_code_matches_description_token,line_requires_job_sheet",198.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,950604,2c018c46-c7ea-429c-a480-ddbd41349190,b71ae847-0eaa-47f1-a21a-fe98dd655997,None,Tube,Sheet1,50.0,580.6451612903227,2.0
948789,2024-10-15,PLASMASTERS,2024-11-05,T450200 - 20KG.xlsx,T450200 - 20KG,T450200-20kg - LD NATURAL POLY TUBE 450MM X 200UM ; 20kg/ROLL ; $/kg (UOM = kg)   - (Customer Part # .),True,T450200,20KG,26486c6a-0698-4058-aee8-600922a510ed,0,"customer_exact,item_matches_description_prefix,item_code_matches_description_second_token,line_requires_job_sheet",283.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,948789-02,e762b20a-a8f8-4fc9-826c-59bcf34b52d7,d77b8dea-679d-413d-a0e2-667f527c25f1,None,Tube,Sheet1,60.0,360.0,3.0
950411,2025-08-05,HELIMODS,2025-09-05,T450200BLCI - 15KG.xlsx,T450200BLCI - 15KG,T1200100-25KG - LD CLEAR POLY TUBE 1200MM X 114M X 100UM ; 25KG/ROLL ; $/ROLL (UOM = ROLL),True,T1200200BTCI,25KG,c9e1d103-871b-4720-852a-51ee3f1e228a,0,"customer_partial,item_code_matches_description_second_token,qty_rolls_close_1pct,line_requires_job_sheet",158.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,947260,245c7759-71ab-4e5a-bd69-5dc0e2486eb3,7bae8d9d-0901-4a3e-9dc1-f637de29699a,None,Tube,Sheet1,100.0,225.0,4.0
936944,2026-03-04,SEDL,2020-05-03,T470200 - 10KG.xlsx,T470200 - 10KG,T470200-10KG - L/D NATURAL POLY TUBE 470MM X 200UM 10KG ROLL $/KG (UOM = kg),True,T470200,10KG,b40ab29d-7df6-4f43-b366-73525f8e1e8f,1,"customer_partial,item_matches_description_prefix,item_code_matches_description_second_token,line_requires_job_sheet",268.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,948427,9c800d9b-15d3-458c-895c-9e9a530b8ff0,7b73b9fb-f0c3-4ac6-a742-eefef70c5e26,None,Tube,Sheet1,50.0,287.23404255319156,5.0
936944,2020-04-03,SEDL,2020-05-03,T480100 - 25KG.xlsx,T480100 - 25KG,T480100 - L/D NATURAL POLY TUBE 480MM X 282MTS X 100UM 25KG/ROLL $/ROLL (UOM = ROLL),True,T480100,25KG,142669ce-6d80-4d49-93cc-c785b6872971,0,"item_matches_description_prefix,item_code_matches_description_token,line_requires_job_sheet",198.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,943652,6392d795-4182-4d67-a2f3-bfa1b817d90a,a86dbe76-8682-4957-b421-26c70f030fbd,None,Tube,Sheet1,125.0,1406.25,5.0
939816,2021-03-18,KAWANA SIGNS,,T500100 - 25KG.xlsx,T500100 - 25KG,"T650G30 (25KG) - L/D POLYTUBE 650G(550+100)30UM, 25KG/ROLL, $PERKG (UOM = kg)",True,T500100,25KG,1f248281-d4f2-4e54-8891-c8165f05fc5f,0,"customer_exact,item_code_matches_description_second_token,line_requires_job_sheet",153.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,943808,bc12d58f-1da1-4af0-89bf-6f990b718688,b7ba5130-06d9-4ee6-9f0e-0c3980da6782,None,Tube,Sheet1,50.0,540.0,2.0
938297,2020-09-03,PILLOW TALK,2020-05-03,T50060 - 10KG.xlsx,T50060 - 10KG,"T18580PV(10kg) - LD NATURAL POLYTUBE VENTED & PRINTED ""KILARGO"" 185MM X 80UM  10kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # layflat large)",True,T50060,10KG,90c0a963-b21c-4af3-9b12-6b53cab6adaa,0,"item_code_matches_description_second_token,qty_rolls_close_1pct,line_requires_job_sheet",138.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,946911,5d7feb39-ba83-4b20-a68e-5410faeb0852,c9c6f94b-e6df-4e4e-85de-2a7f847c8c87,None,Tube,Sheet1,150.0,2700.0,15.0
947796,2024-05-15,ZONE RV,2024-05-22,T50200-5KG .xlsx,T50200-5KG ,T50200 - 3KG ROLL - LD CLEAR POLY TUBE 50MM (LAYFLAT WIDTH) X 147M X 200UM 3KG;/ROLL;$/ROLL (UOM = ROLL),True,T50200FALSE,3KG,d9327ef5-7fe4-48d8-ad7e-acdba6a1ff27,0,"customer_exact,item_code_matches_description_second_token,qty_rolls_close_1pct,line_requires_job_sheet",173.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,947796,e1369a54-6679-4359-8199-17193d9d75f3,37196ff2-a6c9-4a63-80ad-1c1116fb1601,None,Tube,Sheet1,45.0,2430.0,15.0
950694,2025-10-08,POWER SAFE,,T600100 - 25KG(AutoRecovered).xlsx,T600100 - 25KG(AutoRecovered),T600100BK - (25KG) - LD BLACK POLY TUBE 600MM X 225M X 100UM;25KG/ROLL;$/ROLL (UOM = ROLL),True,T600100,25KG,d2974065-bc26-4113-9300-d52a899c8069,2,"item_matches_description_prefix,item_code_matches_description_second_token,line_requires_job_sheet",248.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,949398,9983a18b-f9d5-49fd-8094-d4fe614377fd,040008b5-f204-44c9-a677-b517ba851d2a,None,Tube,Sheet1,50.0,450.0,2.0
949407,2025-10-09,EXCUTIVE DISTRIBUTORS,2025-03-26,T600100 - 25KG.xlsx,T600100 - 25KG,T600100-20KG - LD CLEAR POLY TUBE 600MM X 100 UM;20KGROLL/$/ROLL (UOM = ROLL),True,T600100,20KG,0138fb36-70ce-4c2a-b2a5-9df91da28fa6,0,"item_matches_description_prefix,item_code_matches_description_second_token,line_requires_job_sheet",248.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,946466,a4ff074f-8ce8-42e5-bd19-07d0498f2e4a,979d7ea6-3b89-419f-aa56-de13c4346b28,None,Tube,Sheet1,120.0,1080.0,6.0
949064,2025-03-25,HELIMODS,,T600200BLCI - 25KG.xlsx,T600200BLCI - 25KG,T1200100-25KG - LD CLEAR POLY TUBE 1200MM X 114M X 100UM ; 25KG/ROLL ; $/ROLL (UOM = ROLL),True,T600200BTCI,25KG,c9e1d103-871b-4720-852a-51ee3f1e228a,0,"customer_partial,item_code_matches_description_second_token,qty_rolls_close_1pct,line_requires_job_sheet",158.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,947260,245c7759-71ab-4e5a-bd69-5dc0e2486eb3,7bae8d9d-0901-4a3e-9dc1-f637de29699a,None,Tube,Sheet1,100.0,450.0,4.0
945342,2023-03-29,PROPAC,2023-04-29,T60032 - 10KG.xlsx,T60032 - 10KG,T60032 - L/D NATURAL POLY TUBE 620MM X 32UM $/KG 10KG ROLL (UOM = kg),True,T60032,10KG,aa4647b6-e770-40c1-88ad-8f82d0c317df,0,"item_matches_description_prefix,item_code_matches_description_token,line_requires_job_sheet",198.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,945342,96aece5e-8fe9-4ca6-adaa-e9bb7d918b32,3a5597e2-1b21-4969-baeb-fad4c582892a,None,Tube,Sheet1,250.0,7031.25,25.0
950203,2025-07-10,SEDL,2025-07-20,T650G30 - 25KG.xlsx,T650G30 - 25KG,T65040-25KG - L/D NATURAL POLY TUBE 650MM X 40UM 25KG ROLL $ PER KG (UOM = kg)   - (Customer Part # 10032247),True,T650,25KG,ddbd6fae-02e1-491c-b38c-c949f20e78b8,0,"customer_partial,item_matches_description_prefix,item_code_matches_description_second_token,line_requires_job_sheet",268.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,950203,e7c872c6-a8b8-47ef-bd70-0d18cbb3072f,1fa20319-d54d-403d-b278-c8cfda18ab0b,None,Tube,Sheet1,100.0,2076.923076923077,4.0
944529,2022-11-10,PROPAC,,T710200BK - 25KG.xlsx,T710200BK - 25KG,S40075- 25KG (2PBPSC) - L/D NATURAL POLY SHEET 400MM X 902MTRS X 75UM ;  25KG/ROLL $/ROLL (TRIPLE M CODE: 2PBPSC) (UOM = ROLL)   - (Customer Part # 2PBPSC),True,T710200BK,25KG,e5792865-ad04-45dd-b758-b0dde7885279,0,"item_code_matches_description_second_token,qty_rolls_close_1pct,line_requires_job_sheet",138.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,951380,3fcadbc4-64c6-421f-a642-d209365e2e90,e8aba115-aa2a-404e-b3c7-caa49f80e271,None,Tube,Sheet1,150.0,570.4225352112677,6.0
946414,2023-08-30,BLACKWOODS,2023-09-30,T750200 - 20KG BLACKWOODS.xlsx,T750200 - 20KG BLACKWOODS,T750200-20KG - LD CLEAR POLY TUBE 750MM X 72M X 200UM; 20KG/ROLL;$/ROLL (UOM = ROLL),True,T750200,20KG,a0a9a47c-53ef-400d-ba07-afd51daf9f3e,0,"customer_exact,item_matches_description_prefix,item_code_matches_description_second_token,qty_rolls_close_1pct,line_requires_job_sheet",303.0,matched,,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,946414,8832625d-03bb-4fe3-9084-dca46214bb63,be47e033-f6c5-46e3-b707-a45a10526060,None,Tube,Sheet1,500.0,1800.0,25.0
